Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
total CO2 i per year WW[a32],25669.8,27333.3,28946.2,30470,32133.6,33693.7,35008.9,36408.2,37956.9,39479.1,40921.2,42534.1,44254.6,45665.9,47256.9,48608.3,49758.8,50951.3,52173.2,53407,54933.8,56521.2,57979.1,59447,60719.3,61962.5,62936.2,63032.2,62610.3,61992.7,61919.7
total CO2 i per year WW[a33],41137,43823.6,46442.9,48909.9,51602.9,54031.4,56071.1,58254.9,60669.9,62967.5,65109.3,67527.4,70105,72159.1,74377.6,76451.9,78203.6,79963.1,81685.8,83416.2,85651,87909,89919.5,91937.4,93682.6,95352.9,96550.2,96460.8,95592.9,94404.2,93936.9
total CO2 i per year WW[a34],44424.5,47405.1,50266.9,53055.3,56097,58759.7,61034.6,63446.6,66114.3,68638.4,71067.6,73797.1,76700.4,79032.4,81587.7,83965.6,86178.4,88298.8,90378.1,92536.4,95225.9,97952.4,100439,102970,105162,107248,108822,109142,108697,107778,106591
total CO2 i per year WW[a35],56041.6,59790,63349.3,66684.2,70308.8,73588.2,76370.8,79433.5,82741.4,85751.4,88513.8,91650.7,94955.8,97522.8,100298,102961,105548,108360,110662,112796,115691,118609,121142,123640,125676,127697,129105,128765,127342,125457,124551
total CO2 i per year WW[a36],29392.2,31345,33212.3,35000,36916.9,38661.1,40131.8,41651.7,43359.2,44979.9,46568.4,48410.4,50490.6,51819.5,53160.8,54452.5,55663,57023.5,58313.5,59592.9,61247.8,62934.4,64464.2,66002.4,67318.4,68570.4,69493.9,69625,69227.1,68529.9,68378.3
total CO2 i per year WW[a37],68285.2,72755.3,76870.1,80810.3,85069.4,88753.8,91895,95292.5,98988.7,102369,105625,109345,113243,116356,119681,122894,125916,129340,132696,137115,140927,144433,147372,150826,153638,156233,158113,159267,159508,158914,159273
total CO2 i per year WW[a38],43655.4,46429,49201.9,51831.5,54675.2,57287.6,59547,61970.8,64590.9,67044.8,69375.2,72058,74692.5,76963,79021.8,81094.1,83057,85182.5,87223.4,89282,91853.9,94467.7,96896.6,99351.9,101487,103536,105124,105252,104502,103362,103026
total CO2 i per year WW[a39],46433.3,49408.4,52316.2,55019.7,57926.3,60548.8,62733.3,65080.9,67698.7,70170.5,72494.4,75189.5,78018.8,80258.1,82636.1,85000.6,87238.5,89820.8,91985.7,93884.3,96425.7,99083.1,101430,103764,105738,107581,108888,108757,107792,106426,105878
total CO2 i per year WW[a40],50068.7,53194.4,55941.4,58665.7,61598,64220.5,66442.5,68810,71455.1,74021.2,76449.7,79212.8,82118.3,84472,86990.2,89463.3,91851.8,94565.3,97404.2,100383,103264,106030,108704,111432,113802,116092,117929,119322,120138,120482,121628
total CO2 i per year WW[a41],57417.8,61265.5,64902.6,68285.6,71810.3,74985,77620.2,80499.4,83656.4,86527,89226.6,92417.9,95771.7,98381.5,101224,104047,106632,109649,112662,115876,119890,123249,125587,128283,130812,132981,134482,135348,135410,134696,134763
total CO2 i per year WW[a42],51876.2,55257.4,58745.3,61954.1,65333.5,68314.3,70829.8,73535.3,76534.4,79230.9,81854.3,84905.7,88172.6,90952.7,93369.2,95849.7,97994.8,100480,102870,105254,108282,111398,114292,117227,119807,122299,124249,124704,124210,123252,123315
total CO2 i per year WW[a43],67584,71979.6,76470.1,80609.4,84995.6,88874.1,92160,95760.3,99706.2,103348,106775,110702,114853,118182,121799,125343,128680,132464,136801,140087,143994,147769,151570,155346,158652,161823,164266,165981,166801,166781,167887
total CO2 i per year WW[a44],15118.3,16096,17069,18009.7,19010.7,19971.5,20797.1,21686.2,22648.3,23605.5,24540.8,25597.6,26721,27721.9,28652.8,29450.6,30215.6,31077.8,31921.8,32782.1,33826.4,34896.3,35906.7,36941.2,37884.3,38818,39614,40275.3,40758.5,41072.4,41669.2
total CO2 i per year WW[a45],31741.3,33556.4,35327.1,36812.8,38453,39896.4,41120.9,42510.1,44058.1,45478.3,46792.9,48307.5,49944.4,51329.5,52439.7,53668.5,54565,55714.2,56800.4,57842.2,59178.2,60546.1,61784,63009.3,64042.2,64984.7,65640.3,66010.8,66022.1,65685.5,65675.7
total CO2 i per year WW[a46],22000.4,23350,24430.7,25439.9,26551.4,27575.6,28445.2,29416,30512.2,31543.3,32544.6,33748.5,34996.5,36036.7,37151.4,38283.9,39387.6,40751.8,41914.3,43129.1,44105.1,45265.9,46495.7,47679,48743.8,49778,50633.3,51304.8,51741.5,51945.3,52465.6
total CO2 i per year WW[a47],4806.3,5062.66,5298.18,5510.86,5732.78,5987.89,6206.16,6448.47,6715.73,7029.54,7342.82,7695.75,8077.6,8432.25,8805.35,9197.92,9630.75,10004.2,10296.7,10525.1,10858.6,11208.3,11541,11883.9,12208.5,12534.1,12830.3,13096.8,13322.7,13508.8,13770.6
total CO2 i per year WW[a48],22248.4,23644.2,25021.8,26328.9,27708.2,28966.5,30062.1,31211.5,32518.5,33816.9,35001.9,36271.9,37547.5,38605.5,39736.5,40854.1,41931.8,43109.9,44249,45420.8,46839.5,48297.1,49681.9,51097.3,52389.1,53670.4,54767.3,55677.9,56349.4,56787.9,57608.8
total CO2 i per year WW[a49],30076.7,31945.2,33535,35138.5,36855.1,38338,39586.8,40909.7,42426.2,43910,45387.9,47050.1,48849.2,50355.6,51996.2,53633.7,55258.6,57114.4,59042.4,60934.7,63036.6,64657.4,66358.3,68211.6,69838.1,71428,72786.9,73913.3,74727.8,75240.2,76202.8
total CO2 i per year WW[a50],19605.5,20666.7,21619,22472.7,23386.9,24167.4,24874.2,25608,26483.9,27351.1,28235.2,29287.6,30247.6,31050.1,31749.2,32533.2,33268,34111.9,34916.3,35731.9,36725.8,37744.5,38716.2,39706.3,40615.2,41503.8,42264.1,42891.6,43348.9,43636.6,44145.2
total CO2 i per year WW[a51],9772.18,10347,10852.7,11342.5,11867.3,12385,12805.8,13238,13748.3,14298.7,14879.2,15533.9,16238.3,16871.5,17554.6,18257,18996.2,19867,20825.4,21652,22272.8,22804.6,23473.9,24159.8,24771.1,25375.8,25904.2,26354.7,26702.5,26949.1,27359.4
total CO2 i per year WW[a52],42525.1,45122,47405,49634.8,51983.7,53949.1,55710,57584.4,59794.5,62002.5,64193.5,66683.4,69298,71511.2,73926.2,76321.4,78765.6,81769.1,83999,86350.3,89104.4,92095.1,94976.6,97971.6,100774,103581,106074,108276,110051,111407,113552
total CO2 i per year WW[a53],22370.5,23686.7,24949.5,26096.9,27315.7,28409.8,29404.8,30526.5,31755.8,32944.8,34096,35396.7,36781.5,37959.1,39237.8,40527,41820.2,43315.1,44857.4,46669.2,48378.4,49564.2,50832.6,52372.2,53702.5,55033.2,56191.9,57174.8,57923.8,58441.1,59317.7
total CO2 i per year WW[a54],11701.1,12346,12975.5,13526.3,14088.6,14620.5,15122.5,15683.7,16315.5,16958.5,17592.2,18327.1,19002.9,19583.2,20053.4,20595.4,21137.8,21739.6,22323.8,22925.8,23642,24379.2,25094.7,25831.9,26521.8,27209.1,27822.9,28362,28800.3,29138.6,29643.7
total CO2 i per year WW[a55],341.204,365.635,388.788,413.825,441.067,468.86,495.91,524.128,553.659,582.978,613.105,645.67,679.815,711.543,765.685,796.393,834.759,872.182,908.917,957.16,1005.46,1056.16,1107.79,1162.35,1216.79,1273.06,1328.38,1382.55,1434.57,1484,1543.56
total CO2 i per year WW[a56],2568.52,2748.94,2945.06,3124.34,3316.89,3517.31,3721.89,3938.72,4174.77,4408.86,4642.35,4896.59,5162.62,5411.59,5845.59,6077.86,6377.91,6686.29,7001.41,7338.39,7715.66,8106.52,8403.79,8851.79,9268.83,9704.1,10129.6,10545.7,10938.7,11299.8,11744.6
total CO2 i per year WW[a57],21577.3,22861.7,24129.6,25340.5,26621.4,27815.1,28839.1,29951.5,31155.3,32352.8,33532.7,34864.3,36340.8,37421.1,38439,39465.3,40489.6,41595.6,42672.6,43776,45089.8,46444.4,47743.1,49072.7,50301.1,51519.3,52584.5,53497.8,54208.4,54722.6,55559.1
total CO2 i per year WW[a58],426.601,451.296,470.614,489.67,509.248,532.95,556.827,583.059,611.058,636.833,661.137,688.346,717.435,741.832,786.238,808.139,830.656,864.765,900.637,926.664,957.534,987.216,1017.7,1047.96,1076.19,1102.91,1124.69,1141.07,1150.69,1153.4,1159.93
total CO2 i per year WW[a59],533.07,578.508,628.896,680.372,737.734,795.725,850.546,908.498,969.109,1028.39,1089.51,1154.12,1222.24,1284.98,1396.65,1452.67,1529.91,1605.83,1682.32,1761.66,1851.55,1970.42,2076.17,2189.67,2301.51,2417.67,2530.84,2641.28,2745.4,2843.18,2967.35
total CO2 i per year WW[a60],25677.5,27221.8,28778.1,30171.4,31650,32972.6,34070.5,35275.2,36600.5,37841,39069.9,40470.3,41947.5,43157.7,44440.2,45733.9,46956.4,48391.5,49925.2,51250.8,52264.1,53359.1,54570.9,55661.4,56577.2,57427.5,58016,58360.8,58381.8,58077.4,58050.9
total CO2 i per year WW[a61],26899.4,28556.2,30196.9,31795.9,33488.8,35031,36368.8,37828.2,39499.5,40920.5,42222.9,43675,45238.2,46551.9,47942.2,49313.8,50661.4,52110.7,53532.3,55002.7,56751,58552,60289.8,62084.1,63759.5,65436.8,66931.3,68245.8,69313.9,70154.2,71445.1
total CO2 i per year WW[a62],47132.1,50096.9,52800.4,55371.6,58080.1,60483.2,62501.7,64796.8,67303.9,69664.9,71949.6,74522.6,77225.7,79481,81920.3,84335,86651.7,89289.9,92094.8,94474.6,97005.5,99413.1,101930,104439,106669,108837,110608,111972,112816,113145,114054
total CO2 i per year WW[a63],12634.3,13384.7,14125.7,14781.2,15456.2,16103,16672.2,17300.8,18001.1,18702.5,19404.4,20229.1,21101.3,21872,22694.6,23542.2,24413.3,25494.2,26383,27056.7,27724.7,28568.8,29396,30218.1,30980.4,31734.3,32391.5,32950.2,33380.6,33682.1,34180.3
total CO2 i per year WW[a64],51637.1,54890.2,57886.9,60827.2,63958.7,66691.7,68991.6,71536.8,74286,76866.4,79384.8,82197.4,85174.3,87707.8,90412.8,93090.9,95639.8,98605.4,101607,104807,108751,113186,118054,121580,123446,125867,128287,129975,131077,131651,132913
total CO2 i per year WW[a65],27598,29323.7,30875.4,32370.2,33943.9,35377.1,36598.5,37988.8,39477.9,40889.7,42262.5,43799.6,45431.7,46811.7,48340.9,49879.7,51414.8,53203.9,55035,57029.8,59537.3,62594.9,65583.5,67040.2,67800.9,69334.4,70687.8,71624.8,72249,72586.5,73317.3
total CO2 i per year WW[a66],41603,44630.9,47568.1,50772,54109.4,56751.5,59168.2,61826,64697.4,67618.8,70500.9,73663.5,76903.2,79839.8,83084.1,86288.1,89696.7,93178.1,96756.6,100704,105333,110286,115515,120858,124173,128323,132155,135716,138832,141509,145312
total CO2 i per year WW[a67],24106.2,26043.5,27636.5,28829.5,30100.9,31099.1,31893,32836.1,33925.1,34655.5,35287.7,36988.9,38811.8,40426.3,42184.2,43874.9,45666.3,47365.7,49354.6,51270.3,53198.5,55356.7,57485.3,59732.9,61836.8,63972.3,65905.1,67645,69094.6,70257.8,72079
total CO2 i per year WW[a68],44595.1,47887.5,50750.2,53123.3,55584.6,57540.7,59180.3,60951,62935.5,64480.5,65849.4,67667.9,69613.7,70739.5,71901.5,73196.9,73908.5,75116.1,77249.9,79821.2,83617,86766.1,89918,93319.6,96498.4,99725.8,102653,105294,107501,109283,112066
total CO2 i per year WW[a69],23266.7,24770.1,26083.6,26779.9,28027.1,29419.7,30672.3,32018.8,33450.4,34905.3,36350.9,37941.1,39590.2,41112.3,42786.1,44468.2,46274.6,48062.7,49883,51821.2,53802.5,56245.8,57962.2,60016.1,61970.6,63957.2,65801.5,67508.6,69008.5,70306.3,72105.5
total CO2 i per year WW[a70],73368.8,78447,83062.7,87459.1,92248.8,96494.5,100082,103968,108187,111962,115504,119686,124091,127460,131097,134598,137858,141603,145400,149728,154149,158199,161911,165796,169048,172128,174371,174384,173046,171105,170561
total CO2 i per year WW[a71],12690.6,13510.1,14127.6,14770.8,15465.1,16111,16661,17221.7,17879.1,18559.8,19227.5,20030.1,20882.7,21575.5,22324.9,23093.8,23589.7,24302.1,24770.3,25340.4,26058.4,26783.8,27448.6,28126.5,28733.8,29322.3,29790.5,30140.1,30343.9,30407.3,30669
total CO2 i per year WW[a72],12037.4,12787.2,13473.4,13983.6,14486.7,15017.9,15449.7,15901.3,16399.6,16804.5,17226.9,17771.8,18354.9,18767.7,19205,19675.6,20009.9,20317.2,20755.3,21106.2,21659.2,22088.3,21487.8,20990.5,21316.7,21402.4,22031,22619.9,23145.1,23605.3,24226.2
total CO2 i per year WW[a73],4213.33,4528.18,4736.52,4928.55,5149.67,5337.49,5496.41,5714.03,6010.68,6354.59,6698.87,7078.13,7480.06,7864.66,8278.11,8671.91,9078.92,9477.92,9735.85,10077.8,10463.4,10866.2,11268.6,11692,12093.6,12503.2,12887,13246.3,13565.6,13845.7,14234.1
total CO2 i per year WW[a74],17481.8,18594.1,19466.8,20326.6,21233.3,21999.1,22640.4,23264.8,24034.2,24815.8,25584.5,26504.7,27464.6,28269.6,29137,30030.9,30868.2,31882.4,32994.4,33905.6,34888.4,35660.2,36519.7,37445.8,38231.7,39013,39651.2,40140.5,40446.9,40578.7,40934.2
total CO2 i per year WW[a75],21695.1,23025.9,24361.2,25657.6,27034.2,28298.5,29380.5,30541.7,31785.9,32988.7,34169.6,35519.9,36895.5,38048.2,39125.2,40227.8,41309.8,42467.6,43616.1,44789.8,46182.4,47616,48996.7,50406,51714.8,53023.6,54182.1,55195.8,56016.2,56658.9,57651.4
total CO2 i per year WW[a76],22301.6,23621.6,24877.8,26078.5,27364.7,28522.2,29501.4,30529.5,31679.8,32794.9,33876.7,35129,36481.1,37718.3,38765.7,39839.6,40814.3,41923.8,43022.4,44123.3,45447.4,46807.1,48101.6,49423.2,50650.2,51870.8,52935.6,53847.6,54560.8,55084.8,55926.8
total CO2 i per year WW[a77],55507.1,59042.4,62314.2,65561.7,69004.4,72018.4,74577.1,77318.9,80262.2,82974.7,85634.3,88715.3,91931.5,94613.5,97521.3,100416,103217,106647,109213,111864,115041,118474,121707,124986,128007,130995,133572,135742,137417,138604,140590
total CO2 i per year WW[a78],3930.35,4167.07,4421.52,4639.87,4867.47,5120.57,5347.31,5574.69,5826.96,6094.14,6366.61,6681.71,7034.63,7216.64,7374.72,7534.35,7701.58,7900.07,8084.62,8264.85,8493.24,8728,8946.04,9165.82,9365.5,9558.9,9720.5,9849,9933.91,9978.14,10078.4
total CO2 i per year WW[a79],52894,56351,59828.2,62905.2,66217.9,69134.2,71573.8,74291.7,77193.6,79737.1,82156.8,84949,87934.3,90341.9,92933,95543.8,97918.4,100680,103471,106342,110329,113760,115712,117487,119834,121825,123197,124106,124395,124035,124256
total CO2 i per year WW[a80],74183.9,78856.7,83101.9,87185.7,91556,95437.4,98695.1,102356,106281,109840,113213,117010,121026,124320,127835,131320,134606,138340,142054,145914,150727,156235,161873,165474,168062,171321,174021,175835,176819,177067,178190
total CO2 i per year WW[a81],16995.6,18051.7,18932.8,19776.6,20693.6,21575.5,22287.1,23071.4,23966.7,24847.1,25687.6,26641.4,27662.2,28519.1,29471.3,30448.1,31398.6,32530.8,33682.4,34944.5,36789.4,38319.3,38793.3,39183.6,40145.5,40912.3,41453.1,41838.1,42029.3,42014.8,43074.4
total CO2 i per year WW[a82],11683.1,12414,12956,13543.3,14164.1,14736.2,15263.2,15831.3,16481,17136.3,17766.8,18480.6,19244.8,19901.9,20604.6,21351.9,22122.8,23040.4,24000.4,25072.1,26446,28255.9,29978,30638.1,30851.7,31633.3,32337,32796.3,33103.1,33267.6,33623.4
total CO2 i per year WW[a83],39435.8,41030.6,42283.7,43457.9,44629.7,45654.5,46338.3,46948.9,47579,48145.4,48908.7,49390.6,50091.7,50298.1,50389.5,50479.1,50517.3,50714,50848.5,51009.1,51538.1,52095.5,52526,52995.1,53297.5,53590.8,53681.6,53589.7,53269.2,52758.6,52740.2
total CO2 i per year WW[a84],1430.03,1577.26,1728.79,1891.69,2062.08,2227.35,2363.36,2521.73,2701.29,2890.54,2996.17,3140.22,3299.14,3437.16,3592.16,3739.87,3894.39,4050.01,4205.91,4375.91,4575.58,4783.78,4991.29,5211.59,5420.55,5632.16,5827.53,6007.94,6164.4,6297.75,6495.58
total CO2 i per year WW[a85],33089,35697.7,38049.6,39829.7,41921.3,43290.7,44143.5,45134.7,46258,47174.6,47999.4,49032.3,50241.6,50960.5,51429.7,51687.2,51056,50586.7,50384.6,50297,50621.6,50970,51177.8,51425.8,51516.4,51584.3,51429.4,51077.1,50487.5,49698,49389.9
total CO2 i per year WW[a86],5213.7,5579.62,5921.93,6275.07,6650.5,7046.14,7430.99,7830.35,8255.86,8652.83,9042.12,9450.62,9818.04,10027.2,10418.5,10599.8,10735.4,10900.3,11058.3,11221.1,11320.8,11424.6,11511.5,11603.5,11657.5,11708.4,11714.6,11682.7,11602.8,11483,11465.5
total CO2 i per year WW[a87],6879.49,7285.14,7677.64,8070.7,8493.32,8937.93,9329.88,9744.62,10197,10662.8,10998,11380.8,11797.4,12142.8,12500.9,12858.3,13221.3,13606.5,13985.2,14377.5,14845.2,15326.6,15788.9,16263.8,16700.4,17137.1,17523.2,17865.6,18139.1,18346.5,18683.8
total CO2 i per year WW[a88],7633.12,8119.48,8607.39,9103.58,9637.54,10168.5,10625,11103.1,11623.3,12167,12704,13278,13860.2,14235.8,14650.3,15058.7,15470.8,15902.8,16324.1,16759.7,17285.2,17822.5,18330.4,18848.8,19311.6,19770.2,20156.5,20472.7,20694.7,20780.7,20792.3
total CO2 i per year WW[a89],10507.4,11126.7,11727.3,12328.4,12977.4,13607.3,14157.6,14731.9,15411.7,16023.6,16533.5,17080.4,17680.1,18180,18705.2,19221.3,19734.3,20276.2,20816.6,21373.8,22030.2,22700.9,23340.4,23997.2,24595.9,25189.4,25704.3,26142.3,26476.5,26713.6,27119.9
total CO2 i per year WW[a90],8743.04,9268.19,9782.93,10299.3,10853.6,11397.1,11868.1,12364,12895.4,13456,14016.8,14593.7,15165.2,15592.3,16059.4,16522.6,16988.2,17480,17968.6,18474.8,19066.9,19674.8,20263.1,20867.4,21431.1,21997.5,22507.5,22963.9,23346.7,23661.1,24121.2
total CO2 i per year WW[a91],15042.8,15902.4,16666.8,17404,18188.4,18900.7,19525.3,20185.2,20966.1,21772.5,22587.4,23491.1,24492.9,25351.2,26283.3,27301,28085.4,28920.3,29674.5,30508.2,31506.2,32529.1,33517,34532.9,35482.1,36429.8,37272.2,38018.1,38632.9,39111.3,39840.5
total CO2 i per year WW[a92],32926,34292.7,35513.7,36510.7,37430.4,38329.3,38920,39440.8,39953.5,40410.7,40938,41585.3,42327.7,42799.6,43136.8,43601.8,43822.8,43999.2,44067.8,44179.2,44610.1,45060.9,45395.5,45759,45970.9,46170,46179,46025.1,45667.6,45141.8,45042.6
total CO2 i per year WW[a93],55844.6,59775.1,63292.1,66722.5,70379.9,73718.8,76546.3,79518.5,82893.2,86081.7,89111.2,92618.4,96340.2,99093.7,102314,105059,107401,109900,112248,112817,114079,115402,116390,117459,118088,118576,118464,117626,115223,112521,111958
total CO2 i per year WW[a94],22046.2,23656.3,25154.9,26606.3,28125.3,29107.3,29755.9,30426.3,31137.5,31848,32555.1,33351.1,34105.9,34548.3,34818.8,35081.3,35090.4,35093.7,35155.1,35280.2,35623.6,35982,36254.3,36545.8,36719.6,36884.9,36908.6,36811.5,36566.3,36198.2,36156
total CO2 i per year WW[a95],33904.4,36322.3,38712.8,40962.8,43333.5,44884,45936,47048.4,48195.8,49214.6,50181.4,51336.1,52623.7,53536.6,53984.5,53921.6,53954.2,54025,54070.7,54151.1,54610.1,55090.3,55428.1,55794.6,55977.7,56142.2,56078.1,55816.5,55311.9,54608.6,54410.7
total CO2 i per year WW[a96],32146.1,33826.8,35185.9,36542.1,37975.1,39235.3,40210,41261.8,42044.8,42548.7,43122.8,43830.7,44640.9,45202.7,45532.1,45803.4,45857.3,46013,46124.5,46266.7,46715.2,47181.5,47535.2,47914.5,48139.2,48351.8,48380.9,48248.3,47913.9,47411.6,47334.4
total CO2 i per year WW[a97],35076.5,37430.2,39631.4,41841.5,44225.2,46462,48366.7,50412.8,52629.4,54782.4,56833.8,59133.3,61557.5,63567.5,65721.5,67802.6,69898.5,72238.4,74673.8,77255.7,79600,81703,83786.1,85914.4,87597.8,87902.7,87831.7,87497.7,86742.4,85636.8,85233
total CO2 i per year WW[a98],2330.52,2485.4,2631.54,2755.91,2888.28,3033.54,3174.83,3313.72,3469.04,3610.87,3751.35,3893.37,4051.22,4165.47,4385.88,4491.77,4536.92,4671.19,4771.02,4852.18,4958.34,5055.05,5120.13,5177.41,5212.4,5226.37,5192.97,5095.3,4937.79,4747.39,4606.92
total CO2 i per year WW[a99],4071.53,4298.35,4496.03,4649.64,4802.15,4979.87,5146.56,5313.34,5420.93,5488.98,5580.81,5694.34,5818.2,5902.81,6073.33,6154.15,6207.13,6297.16,6378.21,6459.65,6588.02,6722.02,6839.39,6960.67,7060.54,7157.08,7223.64,7263.18,7269.73,7248.22,7291.38
total CO2 i per year WW[a100],804.684,847.385,887.43,920.377,954.248,992.466,1027.87,1067.47,1111.13,1148.09,1187.17,1231.26,1277.43,1317.97,1389.07,1433.04,1469.09,1519.95,1568.51,1614.9,1668.49,1723.31,1774.95,1826.26,1875.09,1922.48,1963.83,1999.22,2027.23,2047.48,2071.89
total CO2 i per year WW[a101],40683.8,42975.4,45168.4,47078,48395.7,49482.5,50320.4,51091.3,51837.2,52479.3,53212.6,53974.3,54857.7,55108,55109.3,55202.1,55218.6,55397.5,55509.1,55651.8,56183.2,56742.9,57162.9,57616.4,57887.4,58142.1,58167.3,57994.4,57576.2,56955.2,56851.8
total CO2 i per year WW[a102],31424.1,32993,34505.4,35863,37330,38658.3,39703.6,40845.1,42041,42703.9,43280.2,44096.9,44834.2,45219.6,45285,45432.1,45510.2,45697.9,45819.9,45976.8,46434.8,46914.7,47285.6,47682.6,47929.2,48161.2,48208.4,48096.1,47784.6,47306.7,47247.7
total CO2 i per year WW[a103],2456.45,2612.49,2758.94,2903.37,3058.25,3226.5,3391.59,3564.1,3749.95,3926.43,4095.69,4283.69,4481.22,4650.89,4936.45,5076.48,5255.06,5446.33,5637.87,5824.16,6040.31,6259.19,6462.64,6669.04,6855.13,7032.68,7175.56,7282.36,7344.06,7368.24,7443.2
total CO2 i per year WW[a104],20796.7,21906.4,22963.1,23890.2,24890.3,25772.6,26302,26833.4,27358.3,27879.7,28455,28995.1,29511.4,29669.9,29716.2,29800.4,29851.4,29978.7,30066.9,30176.7,30484.3,30807.1,31059.4,31329.9,31503.4,31667.6,31711,31649.9,31458.5,31158.2,31133.9
total CO2 i per year WW[a105],22395.4,24106.4,25504.1,26269.4,27113.1,27758.9,28099.2,28436.7,29070.1,29595.3,30097.8,30756.2,31353.6,31556.6,31811,31968.4,32121,32209.8,32261.5,32387.9,32671.8,32953.7,33169.1,33407.3,33511.8,33597.8,33545.9,33374.2,33045.2,32580.3,32431.3
total CO2 i per year WW[a106],6101.35,6455.98,6796.57,7106.14,7439.5,7809.51,8155.26,8502.46,8881.69,9310.9,9741.5,10185,10586.6,10883.2,11148.1,11434.2,11746.8,12040.2,12332.8,12620.5,12962.2,13310.6,13637.1,13975.4,14284.9,14587.6,14844,15055.6,15209.4,15312.1,15494.7
total CO2 i per year WW[a107],22815.6,24272.9,25541.3,26599.7,27746.8,28625.4,29442,29946,30279.9,30649.5,31095.1,31646.6,32263.6,32680.8,32984.9,33318.2,33554.6,33850.8,34306.6,35127.1,35529.3,35823.7,36006.2,36257.3,36414,36559.3,36560.1,36436,36160.3,35758.4,35681.5
